gene	21373_7_6	21373_7_10	21373_7_33	21373_7_35	21373_7_41	21373_7_52	21373_7_56	21373_7_58	21373_7_62	21373_7_75	21373_7_79	21373_7_112	21373_7_135	21373_7_148	21373_7_162	21373_7_173	21373_7_185	21373_7_212	21373_7_214	21373_7_235	21373_7_244	21373_7_258	21373_7_269	21373_7_273	21373_7_281	21373_7_287	21373_7_338	21373_7_352	21373_7_375
ENSMMUG00000004458	1.01	0	0	50.01	22.01	2.01	143.01	41.01	159.089	0	0	47.01	108.01	0	36.01	0	0	85.01	27.01	1.01	50.01	0	0	0	0	0	81.01	0	40.01
ENSMMUG00000031771	4.91792	0	0	0	0	1.36155	0	0	0	0	0	0	1.24393	0	0	0	0	0	0	0	0	0	0	5.29629	0	0	0	0	7.90021
ENSMMUG00000011210	0	0	51.02	0	41.01	17.01	70.02	8.01	0	0	0	0	0	0	21.01	0	4.01111	0	10.01	47.01	0	91.02	0	42.01	2.01	0	0	0	0
ENSMMUG00000009381	8.01	0	8.01	96.01	0	1.01	30.02	154.01	0	0	41.01	103.01	19.0399	7.01	113.01	0	104.01	48.01	32.01	0	0	0	0	189.01	0	0	54.01	42.6293	3.01
ENSMMUG00000009271	0	0	0	0	0	5.01	0	2.01	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011155	20.7274	0	67.0289	0	26.8611	7.54995	157.594	70.3037	0	0	80.02	310.126	10.01	1.25937	9.58549	5.10136	3.01035	0	38.0564	0	0	0	0	0	0	0	75.02	192.316	194.087
ENSMMUG00000001683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012193	0	0	24.01	69.01	0	3.01	1.01	49.01	13.01	0	36.01	88.01	0	0	54.01	0	0	2.01	3.01	57.01	0	46.01	174.01	1.01	0	0	57.01	273.962	134.01
ENSMMUG00000000070	51.01	0	120.01	0	9.01	77.5787	168.01	22.01	0	0	689.01	782.399	10.0283	29.01	0	250.01	0	0	118.01	139.01	0	123.339	0	36.01	1.01	0	282.482	146.059	0
ENSMMUG00000016742	20.1161	0	0	11.01	0	31.01	10.01	20.0283	0	0	27.01	80.01	74.01	0	23.01	0	7.01	0	0	46.01	0	86.02	0	66.01	0	0	32.01	82.02	9.04051
ENSMMUG00000010377	374.634	53.9499	523.507	406.798	299.231	209.922	78.7911	321.135	201.516	335.947	443.621	328.233	751.564	28.2137	321.446	854.622	528.027	118.617	78.097	284.412	128.448	471.141	1265.19	336.165	683.935	1152.87	143.362	830.521	1195.57
ENSMMUG00000022441	3.01	0	0	0	6.01	1.01	3.01	0	7.01	0	0	0	1.01	0	0	38.01	0	29.01	0	0	0	0	0	12.01	0	0	20.01	4.01	0
ENSMMUG00000011775	2.04561	3.01	0	3.16389	0	8.01	0	0	1.02817	0	0	36.0622	0	0	16.02	11.6983	22.2579	1.05556	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000028796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021753	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010440	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007439	6.01	0	13.01	52.01	0	7.01	105.049	99.1274	41.01	38.01	185.01	301.01	9.43306	1.01	43.01	42.01	0	34.01	26.01	338.01	0	171.01	5.01	96.01	1.01	0	104.01	3.01	152.612
ENSMMUG00000022602	8.01	0	1.01	99.01	0	3.01	136.01	113.01	127.01	0	66.01	164.01	0	0	120.01	71.01	0	32.01	21.01	154.101	0	60.01	0	225.01	125.01	0	50.01	250.01	13.01
ENSMMUG00000010723	0	0	4.38504	0	0	0	0	67.4698	0	0	0	32.1061	0	0	0	0	0	0	0	0	0	110.346	0	0	0	0	0	0	95.6906
ENSMMUG00000007588	28.6374	32.0484	63.3529	113.118	48.3222	11.8331	253.849	154.208	73.5808	40.5752	150.088	77.5172	97.6195	0	109.112	104.362	0	49.5949	33.2119	127.864	168.734	19.2538	1.01103	189.874	197.437	61.0836	96.9522	79.8849	150.945
ENSMMUG00000003965	0	0	0	2.25371	16.4449	0	1.05875	1.05384	0	0	0	1.04608	0	0	0	0	0	0	0	0	0	0	0	1.06823	0	0	0	2.18721	0
ENSMMUG00000013061	18.01	0	95.01	6.01	22.3292	5.01	176.01	156.01	53.01	0	225.821	182.791	97.01	0	125.01	0	1.01	73.01	86.01	72.0349	84.01	11.01	0	355.243	29.01	0	185.01	5.01	54.01
ENSMMUG00000020050	12.01	0	0	0	104.01	23.01	0	0	0	0	0	0	258.01	0	0	0	0	0	0	46.01	58.01	0	0	0	52.01	0	27.01	0	0
ENSMMUG00000030922	22.01	0	55.01	0	13.01	16.01	344.01	337.675	266.01	0	282.01	592.01	115.01	0	156.137	0	10.01	219.01	109.01	24.01	12.0166	159.01	12.01	371.095	1.01	55.01	202.01	42.01	158.01
ENSMMUG00000030621	0	0	0	0	0	3.01	0	0	0	55.01	0	0	0	65.01	0	0	0	0	17.01	0	0	0	0	69.01	66.01	0	0	0	0
ENSMMUG00000032076	1.06807	0	5.60051	2.05862	0	14.2062	0	0	2.39559	3.75498	0	0	0	6.04964	4.62963	2.14652	4.43331	0	0	1.01808	0	7.84328	28.0978	21.2236	3.51227	25.3709	0	0	18.8713
ENSMMUG00000000554	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021216	0	0	2.01	0	1.01	0	9.01	0	0	6.01	0	0	0	0	0	0	0	9.01	1.01	0	0	0	0	0	0	0	4.01	21.01	0
ENSMMUG00000011498	0	0	1.01	0	0	0	0	0	0	0	0	12.01	81.01	0	0	0	0	0	0	7.01	0	0	0	10.01	0	0	0	0	0
ENSMMUG00000016548	8.01	27.01	89.01	38.01	15.01	6.01	101.01	10.01	37.01	54.01	24.01	53.01	0	166.295	110.01	121.01	167.01	39.01	17.01	0	0	174.01	83.01	502.474	114.01	0	10.01	82.01	0
ENSMMUG00000014820	0	6.03579	0	0	0	1.01	0	28.0848	0	0	0	0	0	0	12.5547	0	0	0	1.02036	0	0	0	0	0	0	0	5.02	0	0
ENSMMUG00000012235	1.01	0	0	0	0	16.01	0	0	0	30.01	0	0	0	0	41.01	0	0	0	1.01	0	0	308.01	0	55.01	0	0	1.01	0	0
ENSMMUG00000012727	0	0	0	0	0	5.01	0	42.01	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000017908	10.01	0	0	52.01	0	3.01	0	40.01	0	10.01	33.01	76.01	0	0	15.01	0	0	21.01	2.01	54.01	0	0	0	79.01	0	0	0	0	0
ENSMMUG00000014673	5.04352	9.2881	167.385	21.1326	9.01	41.258	105.352	73.1127	52.7629	3.34072	282.404	52.2305	300.843	9.76417	62.5046	96.7006	24.0922	81.5711	38.02	3.03968	1.0105	86.0961	95.6354	55.0555	214.053	11.0286	30.0713	544.213	291.487
ENSMMUG00000005239	40.02	0	56.0046	22.01	98.02	11.01	10.02	31.02	79.0832	0	227.02	154.02	0	19.6866	114.685	95.02	14.0406	138.02	30.01	0	0	44.01	0	49.5129	0	0	84.02	4.01	0
ENSMMUG00000007370	0	0	0	0	0	56.01	0	0	0	0	0	0	41.01	0	0	0	0	82.01	0	18.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000003849	0	0	0	0	0	0	0	0	0	76.01	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031047	2.07249	0	0	0	0	2.12398	1.0329	3.13819	0	0	2.07493	0	0	0	0	0	0	0	0	3.09815	0	0	0	0	0	0	0	0	0
ENSMMUG00000004782	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014857	0	0	0	0	2.01	3.01	11.01	6.01	0	0	0	7.01	0	0	0	0	0	0	3.01	0	0	0	0	2.01	0	0	0	1.01	7.01
ENSMMUG00000015802	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000007779	8.02	0	49.01	72.01	29.01	6.01	60.01	23.01	105.131	0	102.01	71.01	126.01	0	8.01	0	0	61.01	19.01	87.01	0	67.01	0	0	0	0	100.02	47.02	0
ENSMMUG00000003486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014876	2.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	10.01	0	0	0	46.01	0	0	0	0
ENSMMUG00000008297	0	0	0	0	0	0	95.01	90.01	0	0	54.01	1.01	0	0	39.01	0	0	0	0	0	0	0	0	0	0	0	51.01	0	36.01
ENSMMUG00000008177	19.01	0	0	0	16.01	4.01	45.01	28.01	0	0	0	59.01	0	0	12.01	0	0	47.01	9.01	0	0	0	0	0	0	0	96.01	0	0
ENSMMUG00000008048	0	0	0	0	0	0	0	21.01	0	0	0	65.01	0	0	0	0	0	0	4.01	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010370	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018792	3.01	0	12.01	0	0	0	34.01	50.01	0	0	13.01	0	0	0	0	0	9.01256	30.01	9.01	0	0	0	0	9.01	0	0	0	12.01	0
ENSMMUG00000011274	12.01	0	0	0	0	4.02	31.02	0	0	0	13.01	95.01	78.02	0	37.01	0	0	20.02	7.01	55.01	0	55.02	14.0468	166.01	0	0	4.02	13.02	22.02
ENSMMUG00000020927	897.01	90.01	1296.72	282.014	943.642	338.01	5618.59	5748.87	1881.18	94.01	4128.34	5004.74	140.266	879.01	2554.46	1496.01	756.587	1642.6	1481.48	5125.58	578.01	1020.49	861.538	5597.05	419.01	1000.01	2041.01	1250	1212.74
ENSMMUG00000032290	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001172	0	0	0	0	0	0	0	0	0	52.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000031066	28.1804	21.627	36.5702	29.2915	31.1618	32.2568	42.5331	11.918	38.0966	53.6295	7.34723	35.9257	51.0127	114.015	19.4787	48.7498	37.7167	17.057	0	16.922	15.8936	44.9981	45.742	30.1176	101.849	61.3325	9.48629	22.9457	96.9532
ENSMMUG00000001286	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000015639	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000020036	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	103.01	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006878	0	2.01	74.01	65.01	38.1408	13.022	0	0	0	0	47.01	7.77292	0	0	0	11.01	0	0	18.01	0	0	6.18861	26.8802	0	0	0	14.01	0	0
ENSMMUG00000016417	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.01	0	0	0	0	46.01	0	0	0	0	0	0	0	0
ENSMMUG00000032471	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000030229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006576	1.01	0	34.01	67.01	0	0	0	0	0	0	0	0	13.0149	0	10.01	0	0	0	0	0	2.01	0	0	0	0	0	18.01	0	0
ENSMMUG00000019520	15.1765	3.3889	2.05995	2.03079	3.12831	11.7275	20.1319	46.957	0	11.3801	1.01192	31.4376	21.5335	12.1952	0	20.7985	2.87722	7.18851	10.01	8.24056	2.01387	23.6172	9.28816	14.8801	18.4513	8.62239	5.33367	2.18911	7.47271
ENSMMUG00000020014	0	0	0	0	0	0	0	0	4.01	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	1.02369	0	0
ENSMMUG00000007635	6.01	0	23.01	38.02	16.01	10.02	92.02	4.01	34.02	22.0147	54.02	125.641	40.01	0	12.02	0	0	22.01	13.01	0	0	35.01	30.02	2.01	0	0	51.0301	136.01	2.01
ENSMMUG00000019540	6.01	0	0	29.01	15.02	3.01	21.1788	30.02	71.02	0	0	78.9342	13.01	0	5.02	12.01	0	27.02	4.01	16.01	0	40.9131	36.02	47.01	0	0	49.02	0	28.2681
ENSMMUG00000012546	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018284	0	0	6.67037	0	0	0	17.01	81.3389	0	0	24.5246	0	70.9632	0	13.2744	0	0	2.01057	1.01	0	0	45.1806	0	44.01	11.3459	0	0	0	0
ENSMMUG00000016053	0	0	0	0	6.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000005389	3.01	0	14.01	0	4.01	5.01	140.01	137.019	72.01	0	98.01	86.02	0	0	82.02	9.01	0	0	44.3983	0	0	0	0	55.01	0	0	34.02	0	19.01
ENSMMUG00000002052	0	0	126.193	0	2.01	0	0	122.01	0	0	0	21.01	260.01	0	0	12.01	18.01	103.02	0	299.01	31.01	0	0	0	0	0	0	32.01	0
ENSMMUG00000018107	0	0	0	0	0	0	0	0	64.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000014697	0	0	0	0	0	0	0	0	42.01	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010909	9.39891	0	18.8007	0	0	3.01	0	50.761	0	0	15.4363	84.8068	8.01991	0	14.3839	55.9406	0	0	10.654	46.3916	0	0	0	4.01	0	0	27.3769	79.3952	0
ENSMMUG00000020540	0	0	0	21.01	0	0	58.0708	35.02	0	0	0	0	0	0	23.02	0	0	0	10.02	0	0	0	0	107.02	0	0	0	0	0
ENSMMUG00000000470	0	0	0	1.01	2.01	0	0	0	2.01	0	0	0	0	0	1.01	0	1.01	0	0	0	0	0	0	0	2.0518	0	1.01	0	0
ENSMMUG00000018174	0	0	0	0	0	0	0	0	0	0	0	0	0	0	57.01	0	0	0	0	0	0	0	0	0	0	0	9.01	0	0
ENSMMUG00000030420	58.01	48.5821	322.01	300.649	49.01	56.1397	359.01	292.01	58.01	0	233.01	248.151	101.01	14.1235	278.01	182.01	0	48.01	113.01	109.01	67.01	489.01	0	263.01	465.091	0	138.01	160.706	107.01
ENSMMUG00000021029	0	0	0	0	0	1.01	0	25.01	48.01	0	0	34.01	0	0	0	0	0	0	0	85.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000007640	1.04798	0	3.02106	8.61662	3.11186	8.44655	12.2563	7.45484	3.85753	2.13659	10.514	3.13794	0	34.6371	16.3895	0	0	2.0565	3.12144	8.10017	16.445	5.7094	13.4271	30.2432	11.8049	3.59408	2.81817	8.73137	9.74629
ENSMMUG00000013190	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009545	0	0	0	0	0	0	0	7.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	58.6862	0
ENSMMUG00000000388	15.01	0	0	50.01	0	0	129.01	0	0	80.01	34.0152	0	390.01	0	65.01	3.01	0	127.01	0	35.01	54.01	0	5.01027	73.01	0	0	0	221.01	9.11118
ENSMMUG00000023589	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029754	5.01	0	0	149.01	0	3.01	18.01	3.01	308.01	0	26.01	0	0	0	0	0	44.01	6.01	1.01	0	0	0	0	0	512.01	74.01	0	0	11.01
ENSMMUG00000019053	0	1.09928	9.20595	0	0	4.64883	2.41256	7.18653	0	0	0	0	0	0	0	0	0	4.48581	2.13967	0	1.09977	0	0	1.08713	0	0	9.80847	10.3728	17.4363
ENSMMUG00000032234	4.85509	20.5048	4.76839	0	10.2371	13.5179	35.1935	23.5271	18.8646	6.08593	30.5394	21.3002	23.1851	6.50243	6.68741	9.02989	68.9098	7.24809	11.359	4.25325	4.83059	4.57243	38.4356	14.8066	29.4142	38.4024	14.5111	5.39217	12.4206
ENSMMUG00000023438	3.01	0	99.01	0	26.01	19.01	206.01	125.01	56.01	0	44.01	56.01	57.0608	0	65.01	0	0	23.01	32.01	71.01	83.01	0	0	46.01	0	0	20.01	143.01	77.01
ENSMMUG00000000741	6.01	0	3.01	126.542	58.0742	14.01	25.9078	0	88.3241	127.731	23.01	31.01	0	0	48.8268	0	0	133.557	33.01	0	0	73.0471	0	0	146.862	0	0	374.692	0
ENSMMUG00000014292	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010027	26.01	0	334.154	154.01	51.01	20.01	527.473	212.01	109.01	0	67.01	158.175	11.01	50.02	342.01	0	0	165.01	46.01	97.01	0	124.01	139.01	857.962	59.01	0	382.709	296.02	77.2131
ENSMMUG00000021135	0	0	2.33052	1.01	0	4.01	3.01936	2.01	0	3.01	2.01	5.01	6.01	5.09218	0	1.01	1.01	2.01	0	0	0	2.01237	0	3.01	2.01	1.01	1.01	0	1.03685
ENSMMUG00000030662	0	0	0	4.01	0	0	1.01	0	2.01	0	0	0	8.01	0	0	3.01	5.01	0	0	0	0	1.01	0	0	0	0	0	0	0
ENSMMUG00000029807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000011197	26.5817	0	11.1559	3.1426	6.50403	44.4626	201.443	101.69	23.6263	7.53935	70.0387	277.482	86.5251	3.25272	106.467	18.0017	7.57003	7.29818	79.9849	175.521	6.17245	60.1161	6.21176	463.889	35.8011	26.2916	16.3423	42.614	24.8851
ENSMMUG00000018626	10.5715	2.19694	20.7175	11.1751	9.02116	10.0886	33.4589	2.18911	38.1807	10.815	16.0694	7.12932	8.28381	32.4669	3.49067	28.4415	19.203	10.9329	1.21372	13.592	16.8403	17.1714	7.00926	23.4348	27.8651	10.8646	10.4677	9.99744	24.8121
ENSMMUG00000003140	0	0	0	0	55.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.01	0	0
ENSMMUG00000004914	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01	0	0	0	0	0	0
ENSMMUG00000000271	0	0	0	0	0	0	0	0	39.2807	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000001224	3.01	0	0	0	0	1.01	0	0	0	28.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018296	0	0	0	0	0	0	0	0	0	0	1.03887	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000016476	0	0	0	0	0	1.01	0	111.01	0	0	0	102.01	41.01	0	48.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012614	0	0	0	14.01	27.02	4.01	35.01	188.01	0	0	45.01	93.01	0	3.01	69.01	20.01	0	125.01	0	70.01	0	0	0	33.01	0	0	43.01	133.01	0
ENSMMUG00000020102	0	0	16.7439	373.798	0	52.8392	0	0	7.38949	0	0	0	0	0	1.01	0	1.01	0	0	0	0	37.8194	0	0	83.3466	0	0	0	0
ENSMMUG00000015472	12.01	0	26.01	163.01	0	8.01	211.01	97.01	121.01	0	163.01	188.193	0	0	136.01	153.01	0	74.01	86.01	95.01	0	112.01	1.01	572.01	21.01	0	138.01	0	216.01
ENSMMUG00000029491	0	0	0	0	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.01192	0	0	0	3.04701	0	0	0
ENSMMUG00000018799	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000009517	0	62.02	54.01	73.02	0	0	1.01	0	0	0	0	40.02	0	0	0	111.02	0	0	16.02	0	0	131.01	0	74.02	0	0	0	223.02	0
ENSMMUG00000011643	1.01	1.01	0	0	0	9.01	65.01	0	3.02084	0	0	0	1.01	1.01	7.01	63.01	0	10.01	0	0	0	16.01	0	9.01	0	0	0	1.01	0
ENSMMUG00000011296	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000021366	29.01	0	98.01	0	29.01	14.01	47.01	180.812	0	0	149.173	281.186	5.01	77.01	235.491	74.01	0	89.01	61.01	0	0	0	1.01	474.01	0	0	87.01	129.01	18.01
ENSMMUG00000018524	127.01	137.01	937.01	191.944	285.01	183.01	1231.01	1096.01	275.01	0	782.01	1248.97	296.389	207.01	1196.92	351.01	249.01	968.01	315.989	1008.84	177.01	483.51	499.662	1443.29	191.01	712.723	607.01	1285.55	408.01
ENSMMUG00000016591	0	0	2.01	0	0	0	3.01	8.02	0	0	0	0	0	0	0	0	0	0	0	4.01	0	0	0	9.01	0	0	0	0	0
ENSMMUG00000008629	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000010993	11.01	0	40.01	7.01	0	75.01	59.01	29.01	2.01	0	44.01	43.01	6.01	40.01	8.01	22.0572	0	0	24.01	2.01	96.01	78.01	0	0	0	0	35.01	125.01	40.01
ENSMMUG00000006956	0	0	0	0	8.01	47.01	33.01	62.01	189.01	0	22.01	23.01	0	1.01	123.01	0	0	17.01	0	90.01	0	6.01	0	0	0	0	71.01	0	0
ENSMMUG00000014499	0	0	0	0	0	4.01	18.01	0	0	0	0	0	0	0	0	39.01	0	0	6.92102	0	0	0	0	5.01	0	0	0	0	75.01
ENSMMUG00000021538	4.01	0	0	0	0	37.01	0	0	0	0	0	73.01	0	0	31.01	0	0	0	22.01	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006998	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000322	88.02	18.01	293.357	38.01	170.02	186.02	259.311	462.02	135.02	0	187.02	481.421	225.02	10.01	268.02	0	30.01	376.03	56.3936	50.02	42.01	365.019	19.01	500.02	3.01	180.01	91.02	185.138	218.02
ENSMMUG00000029378	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07591	0	0	0	0	0
ENSMMUG00000009994	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000029446	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.01	0	0	0	0	0	0
ENSMMUG00000002945	86.02	14.01	116.477	1101.72	158.02	249.02	115.01	0	2922.84	611.34	158.02	142.02	27.01	503.559	332.886	493.17	98.024	149.01	104.01	147.02	656.01	564.238	272.189	1534.72	749.989	347.139	4.01	2008.74	0
ENSMMUG00000009240	1.01	0	0	0	0	85.01	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.01	0	0
ENSMMUG00000031516	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000032394	11.3368	0	0	0	0	0	11.01	0	57.8977	68.01	0	0	0	0	28.01	0	0	37.01	40.01	64.01	0	0	0	0	0	0	0	0	0
ENSMMUG00000004229	0	0	12.7531	0	14.0725	1.01	10.5451	21.7148	0	17.3317	44.9898	54.6688	0	0	18.4473	0	19.7161	43.3796	0	0	0	0	0	40.741	0	0	0	0	48.3581
ENSMMUG00000009145	3.05269	0	59.0265	0	0	7.09914	78.1572	45.3346	134.149	1.01982	22.244	62.7865	9.05555	1.01899	76.3236	27.4156	2.01866	144.61	10.1783	1.02001	0	0	1.01359	0	6.02694	0	38.01	0	100.016
ENSMMUG00000015964	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000000061	17.1333	0	108.32	2.01	2.01	3.35217	41.5223	224.616	0	0	163.825	87.8324	0	0	125.2	0	0	35.0826	26.41	111.852	0	0	0	190.859	0	0	31.6931	24.1792	5.01
ENSMMUG00000008451	1.01	0	8.03774	5.03119	0	2.01443	2.01	0	28.4963	0	4.01	5.01	0	15.0619	1.01	8.03792	27.055	6.02859	0	4.01	0	9.01	50.0366	8.04829	7.02383	0	1.01761	0	0
ENSMMUG00000031281	411.197	1490.36	214.152	1896.55	484.577	5276.5	748.367	274.148	435.742	1610.16	470.138	293.809	389.839	4339.14	339.579	1113.85	586.262	520.572	276.049	2236.44	3674.11	3833.04	284.614	1054.93	2140.68	1102.22	110.488	899.881	2444.54
ENSMMUG00000014850	0	0	0	0	0	0	0	0	0	0	4.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000012409	0	0	0	0	0	1.02851	1.01491	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000018940	51.01	39.2937	391.01	4.01	116.834	21.01	326.01	538.01	1.01	55.01	406.156	380.01	337.992	0	740.01	79.5173	60.2541	1378.73	348.01	578.977	0	61.1122	17.01	1523.6	1.01	5.01	60.01	348.01	960.829
ENSMMUG00000000746	0	0	45.01	82.01	31.01	15.01	81.01	59.01	0	0	0	69.01	0	0	129.01	0	0	48.01	0	0	0	2.01	0	46.01	0	0	36.01	0	1.01
ENSMMUG00000020449	10.01	0	4.01	0	25.01	40.01	56.01	32.01	146.01	1.01	203.301	167.02	1.01	0	175.02	36.01	0	21.01	27.01	224.02	1.01	0	0	108.111	0	0	39.01	138.02	30.01
ENSMMUG00000023370	0	0	0	11.01	0	0	0	0	0	5.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000006422	17.01	0	22.8805	0	24.01	6.01	104.412	89.0699	0	79.02	36.7453	188.914	0	0	65.9912	0	0	22.9104	59.01	42.01	17.01	0	53.469	41.7	1.01	0	10.01	0	0
ENSMMUG00000015592	18.01	8.01	258.01	1.01	2.01	15.01	341.01	189.01	106.01	0	87.01	214.01	13.01	0	361.01	81.01	271.01	126.01	69.01	70.01	48.01	225.176	6.01	238.01	23.1147	1.01	89.01	2.01	131.01
ENSMMUG00000021548	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	214.01	0
ENSMMUG00000015523	0	0	0	0	0	152.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ENSMMUG00000002819	0	0	11.01	0	0	0	0	40.01	0	0	1.01	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.01	15.01
ENSMMUG00000023320	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
